iter,lr,grad_similarity,train_loss,homology_layer_0,homology_layer_1,homology_layer_2,homology_layer_3,homology_layer_4,homology_layer_5,avg_homology_score,val_loss,perplexity
3500,0.0004968209791666031,0.1050950437784195,3.592405319213867,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,,
3600,0.0004963841574346917,-0.04238782078027725,3.3793487548828125,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,,
3700,0.0004959194664281266,-0.01064378023147583,3.594510316848755,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,,
3800,0.0004954269646452279,-0.011635384522378445,3.586747169494629,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,,
3900,0.0004949067140853168,0.2202206552028656,3.5833072662353516,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,,
4000,0.0004943587802409103,-0.01356113888323307,3.5884857177734375,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,tensor(0.0349),1.0355535967915304
4100,0.0004937832320894772,-0.06585745513439178,3.5872974395751953,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,,
4200,0.0004931801420847545,-0.05726403743028641,3.5865747928619385,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,,
4300,0.0004925495861476264,0.16432780027389526,3.5887835025787354,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,,
4400,0.000491891643656567,-0.0551002062857151,3.2888405323028564,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,,
4500,0.0004912063974376475,-0.0475999154150486,3.586247444152832,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,,
4600,0.0004904939337541093,-0.02357225865125656,3.8082387447357178,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,,
4700,0.0004897543422955056,-0.09268220514059067,3.8080809116363525,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,,
4800,0.0004889877161664096,0.014659538865089417,3.586824893951416,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,,
4900,0.00048819415187469404,0.008086121641099453,3.584211826324463,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,,
