iter,train_loss,homology_layer_0,homology_layer_1,homology_layer_2,homology_layer_3,homology_layer_4,homology_layer_5,avg_homology_score,val_loss,perplexity
2100,4.606304168701172,1.000000082240371e-09,-20.723265644650162,1.000000082240371e-09,-20.72326583694641,-20.72326583694641,-20.72326583694641,-13.815510525581566,,
2200,5.177140712738037,1.000000082240371e-09,1.000000082240371e-09,-20.72326583694641,-20.72326583694641,1.000000082240371e-09,1.000000082240371e-09,-6.907755278315471,,
2300,4.329715728759766,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,,
2400,4.108862400054932,0.34657359098707957,1.000000082240371e-09,-20.72326583694641,1.000000082240371e-09,-20.72326583694641,-20.723265644650162,-10.303870620925982,,
2500,4.089660167694092,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,,
2600,5.410768985748291,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,,
2700,4.425528526306152,1.000000082240371e-09,1.000000082240371e-09,0.48121182567763754,1.000000082240371e-09,-20.72326583694641,-20.723265644650162,-6.82755327548649,,
2800,4.163095951080322,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,0.48121182567763754,1.000000082240371e-09,0.08020197177960632,,
2900,4.645480632781982,1.000000082240371e-09,-20.72326583694641,1.000000082240371e-09,-20.72326583694641,-20.72326583694641,1.000000082240371e-09,-10.361632917973205,,
3000,4.288694381713867,-20.72326583694641,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,-20.723265644650162,-6.907755246266095,tensor(0.0344),1.0350267754371223
3100,5.249711990356445,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,,
3200,4.806220531463623,1.000000082240371e-09,-20.72326583694641,-20.72326583694641,-20.72326583694641,0.48121182567763754,1.000000082240371e-09,-10.281430947193599,,
3300,4.327108860015869,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,-20.72326583694641,1.000000082240371e-09,-3.453877638657735,,
3400,4.647831916809082,-20.72326583694641,1.000000082240371e-09,-20.72326583694641,0.34657359098707957,1.000000082240371e-09,1.000000082240371e-09,-6.849993013317625,,
3500,5.032551288604736,0.34657359098707957,1.000000082240371e-09,0.48121182567763754,-20.72326583694641,1.000000082240371e-09,-20.72326583694641,-6.769791042538017,,
3600,4.208631992340088,-20.72326583694641,1.000000082240371e-09,0.6931471810599453,1.000000082240371e-09,1.000000082240371e-09,-20.72326583694641,-6.792230748305479,,
3700,5.0119781494140625,-20.72326583694641,1.000000082240371e-09,-20.72326583694641,-20.72326583694641,1.000000082240371e-09,1.000000082240371e-09,-10.361632917973205,,
3800,4.255156517028809,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,-20.72326583694641,1.000000082240371e-09,1.000000082240371e-09,-3.453877638657735,,
3900,4.3790178298950195,1.000000082240371e-09,-20.72326583694641,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,-3.453877638657735,,
4000,3.7477903366088867,1.000000082240371e-09,9.999998601957662e-10,0.6931471810599453,-20.72326583694641,1.000000082240371e-09,-20.72326583694641,-6.792230748305479,tensor(0.0329),1.0334559998583477
4100,4.226193904876709,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,-20.72326583694641,1.000000082240371e-09,-3.453877638657735,,
4200,4.807281017303467,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,0.34657359098707957,-20.72326583694641,-20.72326583694641,-6.849993013317623,,
4300,4.267049789428711,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,-20.72326583694641,-20.72326583694641,1.000000082240371e-09,-6.907755278315471,,
4400,4.647166728973389,1.000000082240371e-09,-20.72326583694641,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,-3.453877638657735,,
4500,4.111372470855713,1.000000082240371e-09,-20.72326583694641,0.48121182567763754,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,-3.373675667878129,,
4600,3.5011513233184814,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,-20.72326583694641,0.48121182567763754,1.000000082240371e-09,-3.373675667878129,,
4700,4.444635391235352,-20.72326583694641,1.000000082240371e-09,0.6931471810599453,1.000000082240371e-09,-20.72326583694641,-20.72326583694641,-10.246108387963213,,
4800,4.521331310272217,1.000000082240371e-09,1.000000082240371e-09,-20.72326583694641,0.34657359098707957,1.000000082240371e-09,1.000000082240371e-09,-3.3961153736598884,,
4900,3.9266562461853027,1.000000082240371e-09,1.000000082240371e-09,-20.72326583694641,-20.72326583694641,1.000000082240371e-09,1.000000082240371e-09,-6.907755278315471,,
5000,4.476713180541992,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,tensor(0.0318),1.0322634815947296
5100,4.666473865509033,1.000000082240371e-09,-20.72326583694641,1.000000082240371e-09,1.000000082240371e-09,-20.72326583694641,1.000000082240371e-09,-6.907755278315471,,
5200,5.444064617156982,1.000000082240371e-09,1.000000082240371e-09,-20.72326583694641,9.999998601957662e-10,-20.72326583694641,1.000000082240371e-09,-6.907755278315471,,
5300,4.81130313873291,1.000000082240371e-09,-20.72326583694641,-20.72326583694641,1.000000082240371e-09,-20.72326583694641,1.000000082240371e-09,-10.361632917973205,,
5400,3.803133964538574,-20.72326583694641,-20.72326583694641,1.000000082240371e-09,1.000000082240371e-09,0.48121182567763754,1.000000082240371e-09,-6.827553307535865,,
5500,4.2349958419799805,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,-20.72326583694641,-3.453877638657735,,
5600,4.128663539886475,1.000000082240371e-09,1.000000082240371e-09,-20.72326583694641,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,-3.453877638657735,,
5700,4.566648006439209,0.34657359098707957,9.999998601957662e-10,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,0.057762265997846625,,
5800,5.024322509765625,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,0.34657359098707957,9.999998601957662e-10,0.057762265997846625,,
5900,3.8968422412872314,1.000000082240371e-09,1.000000082240371e-09,0.6931471810599453,1.000000082240371e-09,-20.72326583694641,1.000000082240371e-09,-3.3383531086477443,,
