iter,train_loss,homology_layer_0,homology_layer_1,homology_layer_2,homology_layer_3,homology_layer_4,homology_layer_5,avg_homology_score,val_loss,perplexity
3600,0.036944679915905,1.000000082240371e-09,1.000000082240371e-09,0.48121182567763754,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,0.08020197177960632,,
3700,0.03378492593765259,1.000000082240371e-09,1.000000082240371e-09,0.48121182567763754,-20.72326583694641,1.000000082240371e-09,1.000000082240371e-09,-3.373675667878129,,
3800,0.03605223447084427,1.000000082240371e-09,1.000000082240371e-09,0.48121182567763754,-20.72326583694641,-20.72326583694641,1.000000082240371e-09,-6.827553307535864,,
3900,0.03568633645772934,1.000000082240371e-09,1.000000082240371e-09,0.48121182567763754,-20.72326583694641,-20.72326583694641,1.000000082240371e-09,-6.827553307535864,,
4000,0.032402485609054565,1.000000082240371e-09,1.000000082240371e-09,0.48121182567763754,-20.72326583694641,1.000000082240371e-09,1.000000082240371e-09,-3.373675667878129,tensor(0.0331),1.0336050064930529
4100,0.033431436866521835,1.000000082240371e-09,1.000000082240371e-09,0.48121182567763754,1.000000082240371e-09,-20.72326583694641,1.000000082240371e-09,-3.373675667878129,,
4200,0.03447712957859039,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,-20.72326583694641,1.000000082240371e-09,1.000000082240371e-09,-3.453877638657735,,
4300,0.03175106272101402,1.000000082240371e-09,1.000000082240371e-09,0.48121182567763754,-20.72326583694641,1.000000082240371e-09,1.000000082240371e-09,-3.373675667878129,,
4400,0.031974587589502335,1.000000082240371e-09,1.000000082240371e-09,0.48121182567763754,-20.72326583694641,1.000000082240371e-09,1.000000082240371e-09,-3.373675667878129,,
4500,0.038074247539043427,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,-20.72326583694641,1.000000082240371e-09,1.000000082240371e-09,-3.453877638657735,,
4600,0.03255586698651314,1.000000082240371e-09,1.000000082240371e-09,-20.72326583694641,-20.72326583694641,1.000000082240371e-09,1.000000082240371e-09,-6.907755278315471,,
4700,0.03390481323003769,1.000000082240371e-09,1.000000082240371e-09,-20.72326583694641,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,-3.453877638657735,,
4800,0.030204998329281807,1.000000082240371e-09,1.000000082240371e-09,-20.72326583694641,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,-3.453877638657735,,
4900,0.034504085779190063,1.000000082240371e-09,1.000000082240371e-09,-20.72326583694641,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,-3.453877638657735,,
5000,0.03457582741975784,1.000000082240371e-09,1.000000082240371e-09,-20.72326583694641,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,-3.453877638657735,tensor(0.0319),1.0324547273942468
5100,0.03431171923875809,1.000000082240371e-09,1.000000082240371e-09,-20.72326583694641,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,-3.453877638657735,,
5200,0.03278378024697304,-20.72326583694641,1.000000082240371e-09,-20.72326583694641,-20.72326583694641,1.000000082240371e-09,1.000000082240371e-09,-10.361632917973205,,
5300,0.03539147600531578,1.000000082240371e-09,1.000000082240371e-09,-20.72326583694641,-20.72326583694641,1.000000082240371e-09,1.000000082240371e-09,-6.907755278315471,,
5400,0.031960852444171906,1.000000082240371e-09,1.000000082240371e-09,-20.72326583694641,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,-3.453877638657735,,
5500,0.032286446541547775,1.000000082240371e-09,1.000000082240371e-09,-20.72326583694641,-20.72326583694641,1.000000082240371e-09,1.000000082240371e-09,-6.907755278315471,,
5600,0.03310565650463104,1.000000082240371e-09,1.000000082240371e-09,-20.72326583694641,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,-3.453877638657735,,
5700,0.03372242674231529,1.000000082240371e-09,1.000000082240371e-09,-20.72326583694641,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,-3.453877638657735,,
5800,0.037060510367155075,1.000000082240371e-09,1.000000082240371e-09,-20.72326583694641,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,-3.453877638657735,,
5900,0.032569676637649536,1.000000082240371e-09,1.000000082240371e-09,-20.72326583694641,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,-3.453877638657735,,
6000,0.03167055547237396,1.000000082240371e-09,1.000000082240371e-09,-20.72326583694641,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,-3.453877638657735,tensor(0.0320),1.0325018443406746
6100,0.033612750470638275,1.000000082240371e-09,1.000000082240371e-09,-20.72326583694641,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,-3.453877638657735,,
6200,0.02663135901093483,1.000000082240371e-09,1.000000082240371e-09,-20.72326583694641,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,-3.453877638657735,,
6300,0.029956648126244545,1.000000082240371e-09,1.000000082240371e-09,-20.72326583694641,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,-3.453877638657735,,
6400,0.0320446603000164,1.000000082240371e-09,1.000000082240371e-09,-20.72326583694641,1.000000082240371e-09,-20.72326583694641,1.000000082240371e-09,-6.907755278315471,,
6500,0.03015296906232834,1.000000082240371e-09,1.000000082240371e-09,-20.72326583694641,1.000000082240371e-09,-20.72326583694641,1.000000082240371e-09,-6.907755278315471,,
6600,0.03245566412806511,1.000000082240371e-09,1.000000082240371e-09,-20.72326583694641,1.000000082240371e-09,-20.72326583694641,1.000000082240371e-09,-6.907755278315471,,
6700,0.034495122730731964,1.000000082240371e-09,1.000000082240371e-09,-20.72326583694641,1.000000082240371e-09,-20.72326583694641,1.000000082240371e-09,-6.907755278315471,,
