iter,lr,grad_similarity,train_loss,homology_layer_0,homology_layer_1,homology_layer_2,homology_layer_3,homology_layer_4,homology_layer_5,avg_homology_score,val_loss,perplexity
0,0.0,0.05562887340784073,6.044902801513672,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,-20.72326583694641,-20.72326583694641,-6.90775527831547,tensor(4.1386),62.71219984365393
100,2.5e-05,-0.24935416877269745,4.725671768188477,9.999998601957662e-10,-20.72326583694641,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,-20.72326583694641,-6.90775527831547,,
200,5e-05,0.09234176576137543,4.986881732940674,-20.72326583694641,1.000000082240371e-09,-20.72326583694641,-20.72326583694641,1.000000082240371e-09,1.000000082240371e-09,-10.361632917973205,,
300,7.5e-05,0.017514368519186974,3.9998066425323486,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,,
400,0.0001,0.07305973768234253,3.733220338821411,-20.72326583694641,1.000000082240371e-09,0.48121182567763754,1.000000082240371e-09,-20.72326583694641,1.000000082240371e-09,-6.827553307535864,,
500,0.000125,-0.0018860772252082825,2.7957143783569336,1.000000082240371e-09,1.000000082240371e-09,-20.72326583694641,1.000000082240371e-09,-20.72326583694641,1.000000082240371e-09,-6.907755278315471,,
600,0.00015,0.18809174001216888,1.2968989610671997,1.000000082240371e-09,9.999998601957662e-10,-20.72326583694641,1.000000082240371e-09,1.000000082240371e-09,-20.72326583694641,-6.90775527831547,,
700,0.00017500000000000003,0.08322237432003021,1.762339472770691,1.000000082240371e-09,1.000000082240371e-09,0.48121182567763754,1.000000082240371e-09,-20.72326583694641,-20.72326583694641,-6.827553307535864,,
800,0.0002,0.3692135512828827,1.5731563568115234,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,-20.72326583694641,-3.453877638657735,,
900,0.000225,-0.17923031747341156,1.5629860162734985,1.000000082240371e-09,-20.72326583694641,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,-3.453877638657735,,
1000,0.00025,0.06323642283678055,1.2098388671875,-20.72326583694641,-20.72326583694641,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,-20.72326583694641,-10.361632917973207,tensor(0.0440),1.045005170956246
1100,0.000275,0.25999799370765686,1.479430079460144,9.999998601957662e-10,1.000000082240371e-09,0.48121182567763754,0.48121182567763754,0.48121182567763754,1.000000082240371e-09,0.24060591333881876,,
1200,0.0003,-0.15623565018177032,1.4694088697433472,1.000000082240371e-09,1.000000082240371e-09,-20.72326583694641,-20.72326583694641,1.000000082240371e-09,1.000000082240371e-09,-6.907755278315471,,
1300,0.000325,0.01556591410189867,1.4622831344604492,-20.72326583694641,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,-3.453877638657735,,
1400,0.00035000000000000005,-0.2831554114818573,1.3486348390579224,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,0.48121182567763754,1.000000082240371e-09,-20.72326583694641,-3.373675667878129,,
1500,0.000375,0.030004851520061493,1.3100351095199585,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,0.48121182567763754,1.000000082240371e-09,0.08020197177960632,,
1600,0.0004,-0.16908656060695648,1.5550142526626587,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,,
1700,0.000425,-0.1673818975687027,1.554534912109375,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,,
1800,0.00045,-0.19151932001113892,1.2416666746139526,-20.72326583694641,-20.72326583694641,0.48121182567763754,-20.72326583694641,-20.72326583694641,1.000000082240371e-09,-13.735308586851334,,
1900,0.00047500000000000005,0.03536802530288696,1.4582509994506836,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,-20.72326583694641,1.000000082240371e-09,1.000000082240371e-09,-3.453877638657735,,
2000,0.0005,0.10213811695575714,1.0861876010894775,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,-20.72326583694641,1.000000082240371e-09,1.000000082240371e-09,-3.453877638657735,tensor(0.0393),1.0400763187218793
2100,0.0004999858377698076,-0.4180420935153961,1.427534580230713,1.000000082240371e-09,1.000000082240371e-09,-20.72326583694641,1.000000082240371e-09,-20.72326583694641,-20.72326583694641,-10.361632917973205,,
2200,0.000499943352862064,-0.05098262056708336,1.3019713163375854,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,-20.72326583694641,1.000000082240371e-09,1.000000082240371e-09,-3.453877638657735,,
2300,0.000499872550625045,-0.1256510466337204,0.7652943730354309,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,0.34657359098707957,1.000000082240371e-09,1.000000082240371e-09,0.05776226599784667,,
2400,0.0004997734399717958,-0.19393765926361084,1.2485605478286743,-20.72326583694641,1.000000082240371e-09,1.000000082240371e-09,0.48121182567763754,1.000000082240371e-09,9.999998601957662e-10,-3.373675667878129,,
2500,0.0004996460333790087,0.001909700222313404,1.3222655057907104,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,0.48121182567763754,1.000000082240371e-09,0.08020197177960632,,
2600,0.0004994903468854525,-0.10392256081104279,1.238994836807251,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,-20.72326583694641,0.48121182567763754,1.000000082240371e-09,-3.373675667878129,,
