iter,lr,grad_similarity,train_loss,homology_layer_0,homology_layer_1,homology_layer_2,homology_layer_3,homology_layer_4,homology_layer_5,avg_homology_score,val_loss,perplexity
3100,0.000498288526316367,0.13350871205329895,1.2787636518478394,1.000000082240371e-09,1.000000082240371e-09,0.34657359098707957,9.999998601957662e-10,-20.72326583694641,1.000000082240371e-09,-3.3961153736598884,,
3200,0.0004979636963977853,0.07284955680370331,1.0958207845687866,1.000000082240371e-09,-20.72326583694641,1.000000082240371e-09,-20.72326583694641,1.000000082240371e-09,1.000000082240371e-09,-6.907755278315471,,
3300,0.0004976107983619332,-0.06417104601860046,1.1277422904968262,0.48121182567763754,1.000000082240371e-09,0.34657359098707957,1.000000082240371e-09,1.000000082240371e-09,-20.72326583694641,-3.315913402880282,,
3400,0.000497229876633906,0.06582530587911606,1.1733678579330444,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,,
3500,0.0004968209791666031,-0.0017380428034812212,1.3159124851226807,0.48121182567763754,9.999998601957662e-10,1.000000082240371e-09,1.000000082240371e-09,-20.72326583694641,1.000000082240371e-09,-3.373675667878129,,
3600,0.0004963841574346917,-0.017162388190627098,1.226786494255066,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,-20.72326583694641,1.000000082240371e-09,1.000000082240371e-09,-3.453877638657735,,
3700,0.0004959194664281266,0.09042580425739288,1.3810936212539673,1.000000082240371e-09,1.000000082240371e-09,0.34657359098707957,1.000000082240371e-09,-20.72326583694641,1.000000082240371e-09,-3.3961153736598884,,
3800,0.0004954269646452279,-0.024765025824308395,1.2746644020080566,0.48121182567763754,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,-20.72326583694641,1.000000082240371e-09,-3.373675667878129,,
3900,0.0004949067140853168,-0.1319693922996521,1.0113235712051392,1.000000082240371e-09,1.000000082240371e-09,-20.72326583694641,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,-3.453877638657735,,
4000,0.0004943587802409103,0.02966221794486046,1.354173183441162,1.000000082240371e-09,1.000000082240371e-09,-20.72326583694641,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,-3.453877638657735,tensor(0.0358),1.0364942972309825
4100,0.0004937832320894772,0.20567461848258972,0.9899405837059021,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,-20.72326583694641,-3.453877638657735,,
4200,0.0004931801420847545,0.04090334475040436,1.6404685974121094,-20.72326583694641,1.000000082240371e-09,1.000000082240371e-09,9.999998601957662e-10,1.000000082240371e-09,1.000000082240371e-09,-3.453877638657735,,
4300,0.0004925495861476264,0.04053625091910362,1.3473224639892578,1.000000082240371e-09,-20.72326583694641,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,-3.453877638657735,,
4400,0.000491891643656567,0.07723842561244965,1.1196461915969849,-20.72326583694641,-20.72326583694641,1.000000082240371e-09,9.999998601957662e-10,1.000000082240371e-09,-20.72326583694641,-10.361632917973207,,
4500,0.0004912063974376475,-0.06891977041959763,1.218930721282959,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,-20.72326583694641,1.000000082240371e-09,-3.453877638657735,,
4600,0.0004904939337541093,0.210126131772995,1.4373518228530884,1.000000082240371e-09,1.000000082240371e-09,0.48121182567763754,1.000000082240371e-09,1.000000082240371e-09,-20.72326583694641,-3.373675667878129,,
4700,0.0004897543422955056,0.07668665051460266,1.896713376045227,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,,
4800,0.0004889877161664096,-0.012671370059251785,1.4090615510940552,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,,
